restaurantName,address,city,postalCode,country,priceRange,cuisineType,description,facilitiesServices,creditCards,phoneNumber,website,region,lat,lon
Il Capriolino,via Nazionale 108,Vodo di Cadore,32040,Italy,€€,"Countrycooking,ModernCuisine","This elegant restaurant has been run by the same family for years and has a history dating back over two centuries. It serves regional yet creative cuisine and has a distinctly Middle European ambience with its hunting trophies, clocks and frescoes.",['Car park'],"['Amex', 'Mastercard', 'Visa']",+39 0435 489207,https://www.alcapriolo.it/,Veneto,46.419622,12.244899
Al Gatto Nero,via Giudecca 88,Burano,30142,Italy,€€€,"Venetian,Seafood","Family - run, informal service, care in the choice of raw materials in a typical welcoming trattoria with Venetian and seafood cuisine; delightful outside area in the summer.","['Air conditioning', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 041 730120,https://www.gattonero.com/,Veneto,45.485376599999995,12.417520773688814
Bruxaboschi,via Francesco Mignone 8,San Desiderio,16133,Italy,€€,"Ligurian,TraditionalCuisine","You’ll need to allow plenty of time to get to the inland village of San Desiderio, where Bruxaboschi has been run by the same family and delighting guests since 1862, but the journey is certainly worth it. Justifiably famous, the cuisine pays tribute to local traditions (almost exclusively based on meat), starting with an excellentcima alla Genovese(a type of meat loaf),picaggeandpansottipasta dishes, and fried rabbit. Don’t miss the mushrooms in season.","['Car park', 'Interesting wine list', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 010 345 0302,https://www.bruxaboschi.com/,Liguria,44.4224152,9.0128829
Glass Hostaria,vicolo del Cinque 58,Rome,153,Italy,€€€€,Creative,"In the heart of popular Trastevere with its many restaurants, Glass comes as a surprise, housed in what was once a coach-house (as the high ceilings still demonstrate) and now an elegant restaurant (if you want more privacy, there are a few tables set up on the mezzanine). Cristina Bowerman offers a choice of tasting menus (one of which is vegetarian) and a limited selection of à la carte dishes. Her cuisine is creative, with the occasional nod to the culinary traditions of Lazio. The excellent wine list also includes a choice of liqueurs and spirits.","['Air conditioning', 'Interesting wine list', 'Restaurant offering vegetarian menus']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 06 5833 5903,https://glasshostaria.it/,Lazio,41.8933203,12.4829321
Per Me Giulio Terrinoni,vicolo del Malpasso 9,Rome,186,Italy,€€€€,"Italian,Creative","Situated in an alleyway in the historic centre of Rome (a side street off the famous Via Giulia), this restaurant boasts the added attraction of an original and imaginative chef who demonstrates his culinary skills in preparing meat and fish with fine technique and creativity. Sustainability is key here, with a focus on top-quality, carefully chosen ingredients sourced from small-scale local producers, as well as a “zero-waste” approach. In addition to the à la carte, guests can choose from three tasting menus: “Primi Passi” (five of the chef’s iconic dishes), “Testa, Mani, Cuore” (ten dishes with a personal twist), and “Think Green"" (five seasonal vegetarian dishes). In summer, be sure to book ahead if you’d like to dine at one of the few tables in the charming outdoor space.","['Air conditioning', 'Interesting wine list', 'Restaurant offering vegetarian menus', 'Terrace', 'Wheelchair access']","['Amex', 'Unionpay', 'Discover', 'Jcb', 'Maestrocard', 'Mastercard', 'Visa']",+39 06 687 7365,https://www.giulioterrinoni.it,Lazio,41.8933203,12.4829321
SaleGrosso,viale II Giugno 15,Milano Marittima,48015,Italy,€€,"Seafood,MediterraneanCuisine","One of the town’s authentic favourites, this fish restaurant has a pleasant, light - coloured decor inspired by the sea. The eclectic cuisine includes tapas and raw fish dishes.","['Air conditioning', 'Terrace']","['Dinersclub', 'Maestrocard', 'Mastercard', 'Visa']",+39 0544 971538,http://www.ristorantesalegrosso.it,Emilia-Romagna,44.2774759,12.3481763
Satricvm,strada Nettunense 1227,Le Ferriere,4100,Italy,€€€,"Countrycooking,ModernCuisine","Their experience in London, as well as in restaurants around the world, is evident in the pleasant yet somewhat unexpected international atmosphere created by this husband-and-wife team. Using modern techniques and locally sourced produce, the chef succeeds in showcasing the Agro Pontino area in his cuisine which is contemporary while still respecting the traditions of the region.","['Air conditioning', 'Car park', 'Terrace', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 349 192 3153,https://blog.maxcotilli.com/,Lazio,41.5150688,12.7552928
Trattoria da Fagiolino,via Carega 1,Cutigliano,51024,Italy,€,Tuscan,"To get to the dining room at this restaurant you walk past the kitchen, where its stoves are lit and its chefs hard at work. This is the sort of restaurant that you’d love to have as your local, serving delicious traditional cuisine in a simple yet friendly setting. The dishes are resolutely Tuscan and the ingredients are of the highest quality.",['Great view'],"['Amex', 'Mastercard', 'Visa']",+39 0573 68014,https://www.trattoriadafagiolino.com/,Tuscany,44.1000536,10.7557252
Ristorante 1500,"via Pavicolo 43, funivia per raggiungere il ristorante in via Villa 3",San Vigilio,39011,Italy,€€€,"ModernCuisine,Contemporary","If you’re not a guest at the Vigilius Mountain Resort hotel where this restaurant is situated, leave your car in Lana and take the short cable-car ride to Monte San Vigilio where you’ll find the hotel at an altitude of 1 500m (remember to check the time of the last cable-car back down the mountain!). Decorated with a profusion of wood, the dining room has the same modern feel as the creative mountain cuisine prepared by the new chef who started here in 2023.","['Garden or park', 'Great view', 'Interesting wine list', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 0473 556600,https://vigilius.it/it/cuisine/,Lombardy,45.6081203,10.1939822
Belle Parti,via Belle Parti 11,Padua,35139,Italy,€€,"ClassicCuisine,Seafood","Occupying the ground floor of the historic Palazzo Prosdocimi in a delightful arcaded alleyway in Padova’s pedestrianised centre, this charming restaurant has a warm and romantic atmosphere thanks to its decor of paintings, mirrors and wood panelling, plus a beautiful ceiling with exposed wooden beams. The menu follows the changing seasons, offering a selection of delicious, classic dishes, with meat and – especially – fish (mostly from the Veneto) featuring on the menu.",['Air conditioning'],"['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 049 875 1822,https://www.ristorantebelleparti.it/,Veneto,45.4077172,11.8734455
da Omar,via Dante Alighieri 21,Lido di Jesolo,30016,Italy,€€€€,Seafood,"Passion and enthusiasm overcome all obstacles and lead to the best results: this summarises the professional journey of the chef at this restaurant. He prepares fish dishes inspired by classic Italian cuisine, sometimes with a modern twist, but always using the best quality produce.","['Air conditioning', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 0421 93685,https://www.ristorantedaomar.com/,Veneto,45.5033028,12.6324412
Da Concettina ai Tre Santi,via Arena alla Sanità 7 bis,Naples,80137,Italy,€,Pizza,"Situated in the heart of the ancient, lively and often chaotic working class district of Sanità, this excellent pizzeria has been run by the Oliva family for over 60 years. It has succeeded in reinventing itself with each generation while retaining its traditional roots. Modern and imaginative pizzas feature on the menu alongside various fried specialities.",['Air conditioning'],"['Amex', 'Mastercard', 'Visa']",+39 081 290037,https://www.pizzeriaoliva.it/,Campania,40.8358846,14.2487679
Finger's Garden,via Keplero 2,Milan,20124,Italy,€€€,"Fusion,AsianContemporary","Firmly aimed at a trendier crowd, this restaurant has soft lighting and an Oriental feel. The chef here skilfully creates a range of dishes, including raw fish options and original fusion cuisine with a hint of Brazilian flavour. Gourmet diners will be happy to give full rein to the chef on his surprise menu.","['Air conditioning', 'Garden or park', 'Terrace']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 02 606544,https://www.fingersrestaurants.com/i-ristoranti/fingers-garden/,Lombardy,45.4641943,9.1896346
La Cucoma,via Molinaccio 175,San Pancrazio,48020,Italy,€,"Seafood,SeasonalCuisine","Situated in a village inland, this restaurant serves some of the best fish dishes in Romagna. The focus here is on classic recipes from the Adriatic with no unnecessary frills or innovations, all prepared using the freshest fish and including raw fish dishes, fried options, spaghetti with clams and fish barbecued over a wood fire.","['Air conditioning', 'Car park']","['Amex', 'Mastercard', 'Visa']",+39 0544 534147,https://www.ristorantecucoma.com/,Emilia-Romagna,44.3593475,12.0785001
Osteria del Guà,via Risaie 1/2,Bagnolo,36045,Italy,€€€,"ModernCuisine,Creative","Guà was the name in local dialect of the River Novo, alongside which the property is situated. Dine under the arcades of the barchessa in fine weather, soaking up the tranquil atmosphere of the park, and in the intimate, romantic dining room in winter, which boasts the same elegant style as the rest of the hotel. Enjoy refined reinterpretations of local specialities in the evening, and simpler fare at lunchtime.","['Air conditioning', 'Car park', 'Garden or park', 'Terrace', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 0444 432754,https://www.osteriadelgua.it/,Veneto,45.272603,10.8922006
Teresa,piazza Lido di Pegli 5 r,Pegli,16156,Italy,€€€,"Seafood,ModernCuisine","Over half a century has passed since this restaurant was opened in 1968 by “mamma” Teresa and “papa” Giuseppe – and it’s still going strong! And although the staff here are proud of the restaurant’s long history and sense of tradition, they are not bound by it, as demonstrated by dishes that have successfully moved with the times, incorporating modern touches to the classic recipes, while always retaining a focus on fresh, high-quality ingredients (especially when it comes to choosing fish).","['Air conditioning', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 010 697 3774,https://www.ristoranteteresa.it/,Liguria,44.4271613,8.8149219
Anima,via Gaspare Rosales 4,Milan,20124,Italy,€€€€,"Contemporary,Creative","Housed inside the Milano Verticale | UNA Esperienze hotel in the Corso Como district of the city, this new restaurant is run by Enrico Bartolini, the chef with the most Michelin stars to his name in Italy. Elegance, comfort and design are the key words to describe the stylish decor here, while the cuisine showcases the best of Milanese traditions. The focus here is on seasonality not just in the fruit and vegetables, but also the fish and some of the meat dishes.","['Air conditioning', 'Interesting wine list']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 02 6227 8500,https://www.enricobartolini.net/ristorante-milano-verticale,Lombardy,45.4641943,9.1896346
Antica Corte Pallavicina,strada del Palazzo Due Torri 3,Polesine Parmense,43016,Italy,€€€€,"Countrycooking,ModernCuisine","Situated in a fairytale setting, this property resembles a castle although it was in fact built as a customs house on the Po river in the 14C. Although the family’s ancestors were once workers on the nearby farm, Massimo Spigaroli now owns everything here (guestrooms, Hosteria del Maiale bistro, spaces for events and business meetings), offering an all-round experience that includes a visit to the unmissable Museo del Culatello as well as his “gastrofluvial” cuisine which has its roots in local traditions. We particularly enjoyed the chicken ravioli cooked in a bladder (a French technique), as well as the Nero Spigaroli suckling pig served with its crispy rind, prawns and green shoots.","['Car park', 'Garden or park', 'Interesting wine list', 'Terrace']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0524 936539,https://www.anticacortepallavicinarelais.it/,Emilia-Romagna,45.018108,10.0881543
Don Alfonso 1890,corso Sant'Agata 11,Sant'Agata sui Due Golfi,80061,Italy,€€€€,"Creative,Italian","In Sant'Agata, poised between two gulfs, Don Alfonso represents an image of southern Italy, the family and Mediterranean cuisine found in few other restaurants. Boasting an enchanting garden, splendid guestrooms and an elegant dining room, Don Alfonso 1890’s reputation was established by Livia and Alfonso, who are still here, greeting guests as though they were old friends. They have now been joined by their sons Ernesto and Mario (the former in the kitchen and the latter front of house). The legendary wine list, as well as a good selection of spirits, plus the organic kitchen garden at Punta Campanella which provides many of the vegetables on the menu, add to one of the most beautiful family stories in Italian gastronomy.","['Air conditioning', 'Garden or park', 'Interesting wine list', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 081 878 0026,https://www.donalfonso.com/,Campania,40.6070492,14.3732936
Dongiò,via Corio 3,Milan,20135,Italy,€,"Calabrian,TraditionalCuisine","If you enjoy Calabrian cuisine and you want to keep to a budget, then Dongiò is the place for you! The menu here offers a good selection of regional specialities, all full of intense and satisfying flavours and served in a simple yet friendly ambience.","['Air conditioning', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 349 276 1011,http://www.dongio.it,Lombardy,45.4641943,9.1896346
Il Pagliaccio,via dei Banchi Vecchi 129/a,Rome,186,Italy,€€€€,"Creative,Innovative","From its location in the heart of Rome, this restaurant takes guests on a culinary journey across the globe, with a focus on Asia and Japan in particular. Anthony Genovese blends influences from his experiences and travels to astonishing effect on two tasting menus – one dedicated to recipes that have become his signature dishes over the years, the other featuring new creations, all served in a quiet, elegant setting where excellent service is the order of the day. When the restaurant is open at lunchtime (on Saturdays), there’s also a shorter tasting menu, while if you want a longer and more private experience, you can book the Parallelsmenu served in a small room for a maximum of six guests.","['Air conditioning', 'Interesting wine list', 'Restaurant offering vegetarian menus']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 06 6880 9595,https://www.ristoranteilpagliaccio.com/,Lazio,41.8933203,12.4829321
Il Pozzo,viale Allegri 7,Reggio Emilia,42121,Italy,€€,"TraditionalCuisine,Countrycooking","This restaurant is housed in a historic palazzo. It has a traditional dining room, as well as an area that was once home to a wine bar (vaulted ceilings and more convivial atmosphere). A full range of Italian specialities are served.","['Air conditioning', 'Terrace']","['Amex', 'Unionpay', 'Jcb', 'Maestrocard', 'Mastercard', 'Visa']",+39 0522 451300,,Emilia-Romagna,44.6086674,10.594066675914796
Langosteria,via Savona 10,Milan,20144,Italy,€€€€,"Seafood,ClassicCuisine","If you are looking for fish specialities, you will find this restaurant a real revelation. Raw dishes, oysters and seafood take pride of place on the menu, alongside freshly caught fish. An excellent wine selection and a glamorous ambience complete the picture.","['Air conditioning', 'Interesting wine list']","['Amex', 'Dinersclub', 'Discover', 'Jcb', 'Maestrocard', 'Mastercard', 'Visa']",+39 02 5811 1649,https://langosteria.com/,Lombardy,45.4641943,9.1896346
Palazzo Petrucci,via Posillipo 16 b/c,Naples,80123,Italy,€€€€,"Creative,MediterraneanCuisine","The entrance from the street does little to prepare you for the surprise that awaits once you’ve taken the lift down to this restaurant, where the dining room looks out at the beach and guests dine with the sound of the waves as a romantic backdrop. In a modern and minimalist setting, chef Lino Scarallo offers a choice of tasting menus, include a surprise option on which he has carte blanche, and others based on signature dishes that include raw fish options and meat specialities.","['Air conditioning', 'Great view', 'Interesting wine list', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 081 575 7538,https://www.palazzopetrucci.it/,Campania,40.8358846,14.2487679
Trippa,via Giorgio Vasari 1,Milan,20135,Italy,€€,"Italian,SeasonalCuisine","Simple, informal and with a slightly retro feel, this restaurant serves a range of dishes from all over Italy, including the tripe which gives the restaurant its name. Unfussy and uncomplicated, the cuisine prepared by the skilful young chef using top-quality ingredients makes this one of the best trattorias in Italy. House specialities include Milanese risotto with grilled marrow, vitello tonnato and, of course, the ever-present tripe!","['Air conditioning', 'Terrace', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 327 668 7908,https://www.trippamilano.it/,Lombardy,45.4641943,9.1896346
Italo Bassi Confusion Restaurant,"via Aga Khan 1, Promenade du Port",Porto Cervo,7021,Italy,€€€€,"Creative,Contemporary","This restaurant has brought a breath of fresh air to the area around the port thanks to its enchanting and distinctive decor. With its mirrors, gold-coloured features, glass and open-view kitchen, ConFusion demonstrates its owners’ real attention to detail, which is even more evident in the creative and technically astute dishes prepared by its chef Italo Bassi, making this a truly memorable dining experience. The clean flavours in this chef’s cuisine are the result of precise cooking methods and skill in combining different ingredients to create balanced and elegant dishes. Sardinian ingredients are to the fore here, with raw fish, top-quality meat, oysters and caviar all featuring on the menu, accompanied by excellent wines and a good selection of renowned champagnes.","['Air conditioning', 'Terrace']","['Amex', 'Unionpay', 'Dinersclub', 'Discover', 'Jcb', 'Maestrocard', 'Mastercard', 'Visa']",+39 340 120 9574,https://confusion-restaurant.com/it/,Sardinia,41.1318983,9.5353646
Hosteria Grappolo d'Oro,piazza della Cancelleria 80,Rome,186,Italy,€,"Roman,TraditionalCuisine","Since the turn of the century, this long-established restaurant near Piazza Navona and Campo de' Fiori has been run by five local business partners, one of whom is the chef. Top-quality, classic and generous Roman cuisine (cacio e pepe pasta, roast lamb, salted cod etc) is to the fore here, served in an attractive, rustic-style dining room. The background music – a nostalgic 1970s mix of rock and blues – also deserves a mention.","['Air conditioning', 'Terrace', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 06 689 7080,https://hosteriagrappolodoro.it/,Lazio,41.8933203,12.4829321
Il Pellicano,località Lo Sbarcatello,Porto Ercole,58018,Italy,€€€€,Creative,"After a period working in Paris, Michelino Gioia, a native of Campania with a weakness for Tuscany, has returned to Italy to work with the Sciò family, where he demonstrates a new focus on a “less is more” philosophy. He uses just a few ingredients in his dishes, allowing the flavour of these ingredients to shine through in imaginative reinterpretations of traditional recipes with contrasting textures, decisive flavours and an equal focus on meat and fish. With its terrace overlooking the sea and the scent of rosemary in the air, Il Pellicano is one of the most romantic addresses in Italy, enhanced by the friendly, professional service provided by its many staff.","['Air conditioning', 'Car park', 'Garden or park', 'Great view', 'Interesting wine list', 'Terrace']","['Amex', 'Dinersclub', 'Maestrocard', 'Mastercard', 'Visa']",+39 0564 858111,https://www.hotelilpellicano.com/it/esperienze-culinarie/ristorante-il-pellicano.html,Tuscany,42.3959698,11.2025043
La Cucina dei Frigoriferi Milanesi,via Piranesi 10,Milan,20137,Italy,€,ModernCuisine,An interesting location in the artistic-cultural setting of the Frigoriferi Milanesi industrial complex for this restaurant with a modern feel both in its decor and its market cuisine.,"['Terrace', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 02 3966 6784,https://www.lacucinadeifrigoriferimilanesi.it/,Lombardy,45.4641943,9.1896346
Locanda da Condo,via Fontana 134,Col San Martino,31010,Italy,€€,"Venetian,TraditionalCuisine","Situated in the delightful Prosecco wine-growing region, Condo is a well-established trattoria which has been in the same family for generations, and which remains faithful to the gastronomic traditions of the Veneto. The dining rooms are welcoming and full of character, while the elegant veranda adorned with climbing plants is an attractive option in summer. The cuisine is both excellent and good value for money, making this restaurant an excellent all-round choice.",['Terrace'],"['Amex', 'Mastercard', 'Visa']",+39 0438 898106,https://www.locandadacondo.it,Veneto,45.8944326,12.0857457
Locanda Sant'Uffizio Enrico Bartolini,strada Sant'Uffizio 1,Cioccaro,14030,Italy,€€€€,"Piedmontese,ModernCuisine","Nestled amid the picturesque hills of the Monferrato region, this restaurant overseen by multi-Michelin-starred Enrico Bartolini sees Gabriele Boffa at the helm in the kitchen, a chef who is young in years but already a real connoisseur of Piedmontese cuisine. With experience in some of the world’s best restaurants behind him, Boffa has accumulated expert knowledge and remarkable technical skills. His cuisine ranges from classic regional dishes interpreted in their purest form – such as his extraordinaryagnolotti del plin– to more creative options, which demonstrate a connection with the region, whether in their ingredients or recipes. The setting here is that of an old monastery converted into a smart hotel, with meals served either in an elegant dining room or in the old limonaia (where lemon trees were once stored). The dishes on offer will linger long in the memory, from the generous amuses-bouches to the delicious bread and incredible focaccia, the top-quality meat and much more besides!","['Air conditioning', 'Car park', 'Garden or park', 'Great view', 'Interesting wine list', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0141 171 0098,https://www.enricobartolini.net/ristorante-sant-uffizio,Piedmont,45.0256209,8.2710131
Osteria Bellavista,"via Piovega 30, località Farra",Paderno del Grappa,31017,Italy,€€€,"ItalianContemporary,Countrycooking","An excellent modern inn offering a warm, family welcome. Imaginative yet traditional dishes made from market-fresh ingredients, with a balance of fish and meat dishes featuring on the menu.","['Air conditioning', 'Car park', 'Terrace']","['Amex', 'Maestrocard', 'Mastercard', 'Visa']",+39 0423 949329,https://www.osteriabellavista.tv.it/,Veneto,45.8281156,11.8577234
Pipero Roma,corso Vittorio Emanuele II 250,Rome,186,Italy,€€€€,"Creative,Contemporary","Situated opposite the church of Santa Maria in Vallicella (known to locals as Chiesa Nuova or new church), this restaurant is named after its owner and maître-d’ Alessandro Pipero. Young chef Ciro Scamardella from Campania is at the helm in the kitchen, where he prepares modern dishes with a focus on the seasons, including a few specialities from his native region. His cuisine demonstrates a continuous search for balance and colour – the recipe that particularly impressed our inspectors was his reinterpretation of mussel soup, in which the full flavour of the sea shone through. A second dining room on the first floor, decorated in the same refurbished style, is available for small groups and private dinners.","['Air conditioning', 'Interesting wine list', 'Wheelchair access']","['Amex', 'Unionpay', 'Discover', 'Jcb', 'Maestrocard', 'Mastercard', 'Visa']",+39 06 6813 9022,https://www.piperoroma.it/,Lazio,41.8933203,12.4829321
Armani/Ristorante,via Manzoni 31,Milan,20121,Italy,€€€€,"ItalianContemporary,AsianInfluences",Elegant and carefully prepared contemporary cuisine served on the seventh floor of a palazzo which is totally dedicated to the world of Armani. Superb views of Milan combine with a decor of black marble and backlit onyx to create an exclusive and fashionable ambience.,"['Air conditioning', 'Great view', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 02 8883 8702,https://www.armanihotels.com/it/restaurant/armani-ristorante-milano/?hotel=armani-hotel-milano,Lombardy,45.4641943,9.1896346
Gong,corso Concordia 8,Milan,20129,Italy,€€€€,"Chinese,AsianContemporary","East meets West in a harmonious fusion of flavours at this restaurant, which takes its name from the imposing gongs dotted around the modern, elegant dining room. The attentive and thoughtful staff are always on hand to explain the different dishes, which are influenced by Chinese traditions yet often have an innovative feel. Beautiful presentation and carefully chosen ingredients typify the contemporary international flavour of this type of cuisine, with an extensive and varied selection of dishes on the à la carte and various tasting menus. One of the latter is dedicated to Peking duck, the restaurant’s signature dish.","['Air conditioning', 'Interesting wine list', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 02 7602 3873,https://www.gongoriental.com/,Lombardy,45.4641943,9.1896346
Il Latini,via dei Palchetti 6 r,Florence,50123,Italy,€€,"Tuscan,TraditionalCuisine","True to itself as always, Il Latini is a real Florentine institution, which continues to keep Tuscan traditions alive both in its small, rustic-style dining rooms and in its typical regional cuisine prepared with careful attention to detail and a respectful approach. Florentine steak takes pride of place on the menu, which also features the local hams that hang from the ceiling. Specialities include pappa al pomodoro, Florentine tripe and ribollita stew, as well as cantucci with vin santo, the typical finale to any Tuscan meal. Generations may pass but the appeal of this convivial and welcoming restaurant remains as strong as ever.",['Air conditioning'],"['Mastercard', 'Visa']",+39 055 210916,https://www.latinifirenze.com/,Tuscany,43.7697955,11.2556404
La Torre,piazza Annunziata 7,Santa Maria Annunziata,80061,Italy,€,"Campanian,HomeCooking","Before sitting down at this restaurant, why not take a short stroll to the nearby viewpoint looking out towards Capri – a perfect prelude to the excellent home-cooked and authentic Campanian cuisine that awaits here. In fact, Capri-style ravioli is one of the most popular dishes at the restaurant, which also serves aubergine parmigiana (highly recommended), potato “gâteau”, and various fish options among the main courses.","['Air conditioning', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 081 808 9566,https://www.latorreonefire.it/,Campania,40.17904785,15.024746474749637
Motelombroso,Alzaia Naviglio Pavese 256,Milan,20142,Italy,€€€,"ModernCuisine,Creative","An old, carefully restored road worker’s house on the Alzaia Naviglio Pavese canal is the setting for this modern, stylish restaurant where Alessandra and Matteo welcome guests in a graceful, elegant and yet informal manner. The menu features contemporary meat and fish dishes accompanied by a good choice of wines. If you’re curious about the restaurant’s name, ask the owners for an explanation: could it be something to do with the private dining room perhaps?","['Air conditioning', 'Terrace']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 333 185 5267,http://motelombroso.it,Lombardy,45.4641943,9.1896346
Taverna dell'Oca,via dei Mille 24,Turin,10123,Italy,€€,"ModernCuisine,Piedmontese","Occupying what were once old stables and a coach house, this traditional restaurant is directly run by its owner, who is also at the helm in the kitchen. His recipes range from regional specialities to fish, complemented by a more extensive evening menu which also includes tasting options (one of which is entirely dedicated to goose dishes). Although there’s a more limited choice at lunchtime, the high quality of the cuisine is unchanged. A small outdoor space overlooks the quiet street, offering views of the beautiful garden nearby.",['Air conditioning'],"['Amex', 'Mastercard', 'Visa']",+39 011 837547,https://www.tavernadelloca.com/it/,Piedmont,45.0677551,7.6824892
Antiche Sere,via Cenischia 9,Turin,10139,Italy,€,"Piedmontese,ClassicCuisine","This renowned osteria situated in a district off the tourist trail is run by attentive and friendly female staff. Its dishes have a regional and traditional focus and are served in three small dining rooms, one of which shares space with the bar. Pleasant outdoor dining in the garden to the rear in summer.","['Air conditioning', 'Terrace']","['Dinersclub', 'Mastercard', 'Visa']",+39 011 385 4347,,Piedmont,45.0677551,7.6824892
Dry Aged,via Cesare Da Sesto 1,Milan,20123,Italy,€€,"Contemporary,Grills","Two partners with significant experience opened this lively venue: the rooms combine modern and classic styles in an industrial-New York style decorated with works by major street artists. At the entrance, the glass counter shows off meats of different breeds to be enjoyed even charcoal grilled, but there are also other specialties: appealing dishes with a modern preparation and homemade pastas.","['Air conditioning', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 02 5810 7932,http://www.thedryaged.it,Lombardy,45.4641943,9.1896346
Felix Lo Basso home & restaurant,via Carlo Goldoni 36,Milan,20129,Italy,€€€€,"ItalianContemporary,Creative","Brilliant chef Felix Lo Basso’s menu is inspired by northern Europe: he offers one single menu that changes regularly depending on market availability and that requires all diners to book ahead and eat at the same time. Although the dishes are inventive and occasionally elaborate, the chef often creates unique reinterpretations of recipes and ingredients from his native Puglia, occasionally with an original Asian twist. Beyond the small rooms used for private dinners, the main dining room features an elegant counter along which guests can sit and watch the chefs at work, with Felice cooking and entertaining his diners with his full range of personal skills to put guests at ease. We’re going to keep the dessert a secret but will give you just one word as a clue – Nuvola (the Italian for cloud).","['Air conditioning', 'Counter dining', 'Wheelchair access']","['Amex', 'Mastercard', 'Visa']",+39 02 4540 9759,https://www.felixlobassorestaurant.it/,Lombardy,45.4641943,9.1896346
Lokanda Devetak,via Brezici 22,Savogna d'Isonzo,34070,Italy,€€,"RegionalCuisine,TraditionalCuisine","Just two kilometres from the Slovenian border as the crow flies, this restaurant with its dual influences serves top-quality cuisine rooted in the gastronomic traditions of this border region. In business since 1870 and now run by the four children from the sixth generation of the same family, Devetak is an absolute must for anyone visiting the Friuli region.","['Air conditioning', 'Car park', 'Garden or park', 'Interesting wine list', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 0481 882488,https://www.devetak.com/,Friuli-Venezia Giulia,45.9058822,13.5748641
Quattro Passi,via Vespucci 13/n,Marina del Cantone,80061,Italy,€€€€,"MediterraneanCuisine,Contemporary","This restaurant’s 40-year history began with present owner-chef Fabrizio Mellino’s grandfather, who ran a small business selling eggs from his own hens. From this, he decided to branch out and open a pizzeria “four steps from the sea” (hence the name Quattro Passi), which over the years his son Antonio and now his grandson Fabrizio have transformed into a temple to Mediterranean cuisine. Flavours, strong technique and quality ingredients combine to create an exciting feast for the tastebuds which finishes with a selection of small chocolate eggs with unusual flavours such as roquefort, rocket, chilli pepper and lemon. A host of different influences (the sea, the Sannio region, France, Japan) and ingredients (San Marzano tomatoes, Amalfi lemons) come together in Fabrizio’s cuisine, resulting in dishes that are simple, delicious and full of flavour. It’s not an easy journey to Marina del Cantone, but once here you’ll be warmly welcomed by Raffaele and his team, after which you can sit back and enjoy a truly memorable dining experience.","['Air conditioning', 'Car park', 'Garden or park', 'Great view', 'Interesting wine list', 'Terrace']","['Amex', 'Maestrocard', 'Mastercard', 'Visa']",+39 081 808 1271,https://www.ristorantequattropassi.it/it/quattro-passi/,Campania,40.5834446,14.3552271
Santa Elisabetta,piazza Santa Elisabetta 3,Florence,50122,Italy,€€€€,"Creative,MediterraneanCuisine","Thought to date back to Byzantine times, the Torre della Pagliazza has had many uses over the centuries, including housing a women’s prison in the 12C. Today it is home to one of the most interesting gourmet restaurants in Florence, where chef Rocco De Santis creates imaginative Mediterranean cuisine which is precise and full of flavour, with influences from his native Campania and an emphasis on fish and seafood. At lunchtime, a tasting menu of just three courses (“Carte Blanche”) is also available. As there are just a few tables here, guests are advised to book well in advance.","['Air conditioning', 'Interesting wine list']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 055 273 7673,https://www.ristorantesantaelisabetta.it/,Tuscany,43.7697955,11.2556404
